sample_id,rep_id,total,alt,tissue,individual_id,sample_id_rep,study
GTEX-15SHU-0626-SM-7KUFH,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15SHU-0626-SM-7KUFH.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15SHU-0626-SM-7KUFH.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-15SHU,GTEX-15SHU-0626-SM-7KUFH.1,GTEx_Blended_Tissue_Training
GTEX-15SHV-0008-SM-EAZCA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15SHV-0008-SM-EAZCA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15SHV-0008-SM-EAZCA.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-15SHV,GTEX-15SHV-0008-SM-EAZCA.1,GTEx_Blended_Tissue_Training
GTEX-15SKB-1626-SM-6PAL6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15SKB-1626-SM-6PAL6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15SKB-1626-SM-6PAL6.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-15SKB,GTEX-15SKB-1626-SM-6PAL6.1,GTEx_Blended_Tissue_Training
GTEX-15SZO-0008-SM-EAZ38,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15SZO-0008-SM-EAZ38.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15SZO-0008-SM-EAZ38.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-15SZO,GTEX-15SZO-0008-SM-EAZ38.1,GTEx_Blended_Tissue_Training
GTEX-15UF6-2726-SM-7KULY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15UF6-2726-SM-7KULY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15UF6-2726-SM-7KULY.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-15UF6,GTEX-15UF6-2726-SM-7KULY.1,GTEx_Blended_Tissue_Training
GTEX-15UKP-1926-SM-6LPI9,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-15UKP-1926-SM-6LPI9.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-15UKP-1926-SM-6LPI9.1.bamcount_nonref.csv.zst,Lung,GTEX-15UKP,GTEX-15UKP-1926-SM-6LPI9.1,GTEx_Blended_Tissue_Training
GTEX-169BO-0326-SM-7EPIM,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-169BO-0326-SM-7EPIM.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-169BO-0326-SM-7EPIM.1.bamcount_nonref.csv.zst,Thyroid,GTEX-169BO,GTEX-169BO-0326-SM-7EPIM.1,GTEx_Blended_Tissue_Training
GTEX-16AAH-1726-SM-7939C,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16AAH-1726-SM-7939C.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16AAH-1726-SM-7939C.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-16AAH,GTEX-16AAH-1726-SM-7939C.1,GTEx_Blended_Tissue_Training
GTEX-16MT9-1726-SM-6M47P,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16MT9-1726-SM-6M47P.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16MT9-1726-SM-6M47P.1.bamcount_nonref.csv.zst,Spleen,GTEX-16MT9,GTEX-16MT9-1726-SM-6M47P.1,GTEx_Blended_Tissue_Training
GTEX-16MTA-0926-SM-6M47Z,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16MTA-0926-SM-6M47Z.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16MTA-0926-SM-6M47Z.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-16MTA,GTEX-16MTA-0926-SM-6M47Z.1,GTEx_Blended_Tissue_Training
GTEX-16NGA-0226-SM-718AI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16NGA-0226-SM-718AI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16NGA-0226-SM-718AI.1.bamcount_nonref.csv.zst,Lung,GTEX-16NGA,GTEX-16NGA-0226-SM-718AI.1,GTEx_Blended_Tissue_Training
GTEX-16NPV-0005-SM-7PC2F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16NPV-0005-SM-7PC2F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16NPV-0005-SM-7PC2F.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-16NPV,GTEX-16NPV-0005-SM-7PC2F.1,GTEx_Blended_Tissue_Training
GTEX-16NPX-1026-SM-6PAM7,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16NPX-1026-SM-6PAM7.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16NPX-1026-SM-6PAM7.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-16NPX,GTEX-16NPX-1026-SM-6PAM7.1,GTEx_Blended_Tissue_Training
GTEX-16XZZ-0726-SM-7KUF2,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16XZZ-0726-SM-7KUF2.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16XZZ-0726-SM-7KUF2.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-16XZZ,GTEX-16XZZ-0726-SM-7KUF2.1,GTEx_Blended_Tissue_Training
GTEX-16YQH-2826-SM-6PAMY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-16YQH-2826-SM-6PAMY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-16YQH-2826-SM-6PAMY.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-16YQH,GTEX-16YQH-2826-SM-6PAMY.1,GTEx_Blended_Tissue_Training
GTEX-17EUY-1726-SM-79OK4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17EUY-1726-SM-79OK4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17EUY-1726-SM-79OK4.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-17EUY,GTEX-17EUY-1726-SM-79OK4.1,GTEx_Blended_Tissue_Training
GTEX-17EVP-0526-SM-7EPGY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17EVP-0526-SM-7EPGY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17EVP-0526-SM-7EPGY.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-17EVP,GTEX-17EVP-0526-SM-7EPGY.1,GTEx_Blended_Tissue_Training
GTEX-17EVQ-2926-SM-7EWE3,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17EVQ-2926-SM-7EWE3.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17EVQ-2926-SM-7EWE3.1.bamcount_nonref.csv.zst,Pituitary,GTEX-17EVQ,GTEX-17EVQ-2926-SM-7EWE3.1,GTEx_Blended_Tissue_Training
GTEX-17F96-1626-SM-7DUFL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17F96-1626-SM-7DUFL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17F96-1626-SM-7DUFL.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-17F96,GTEX-17F96-1626-SM-7DUFL.1,GTEx_Blended_Tissue_Training
GTEX-17F9Y-1426-SM-7IGOO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17F9Y-1426-SM-7IGOO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17F9Y-1426-SM-7IGOO.1.bamcount_nonref.csv.zst,Artery_Coronary,GTEX-17F9Y,GTEX-17F9Y-1426-SM-7IGOO.1,GTEx_Blended_Tissue_Training
GTEX-17HGU-1026-SM-79OKL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17HGU-1026-SM-79OKL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17HGU-1026-SM-79OKL.1.bamcount_nonref.csv.zst,Heart_Left_Ventricle,GTEX-17HGU,GTEX-17HGU-1026-SM-79OKL.1,GTEx_Blended_Tissue_Training
GTEX-17HHE-0008-SM-EAZBJ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17HHE-0008-SM-EAZBJ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17HHE-0008-SM-EAZBJ.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-17HHE,GTEX-17HHE-0008-SM-EAZBJ.1,GTEx_Blended_Tissue_Training
GTEX-17HHY-0826-SM-7EPID,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17HHY-0826-SM-7EPID.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17HHY-0826-SM-7EPID.1.bamcount_nonref.csv.zst,Thyroid,GTEX-17HHY,GTEX-17HHY-0826-SM-7EPID.1,GTEx_Blended_Tissue_Training
GTEX-17JCI-3126-SM-7LTA2,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17JCI-3126-SM-7LTA2.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17JCI-3126-SM-7LTA2.1.bamcount_nonref.csv.zst,Brain_Cortex,GTEX-17JCI,GTEX-17JCI-3126-SM-7LTA2.1,GTEx_Blended_Tissue_Training
GTEX-17KNJ-0008-SM-EAZBI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17KNJ-0008-SM-EAZBI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17KNJ-0008-SM-EAZBI.1.bamcount_nonref.csv.zst,Cells_Cultured_fibroblasts,GTEX-17KNJ,GTEX-17KNJ-0008-SM-EAZBI.1,GTEx_Blended_Tissue_Training
GTEX-17MF6-0126-SM-7LG4F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17MF6-0126-SM-7LG4F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17MF6-0126-SM-7LG4F.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-17MF6,GTEX-17MF6-0126-SM-7LG4F.1,GTEx_Blended_Tissue_Training
GTEX-17MFQ-0526-SM-7KFTX,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-17MFQ-0526-SM-7KFTX.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-17MFQ-0526-SM-7KFTX.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-17MFQ,GTEX-17MFQ-0526-SM-7KFTX.1,GTEx_Blended_Tissue_Training
GTEX-18464-0011-R5b-SM-718A6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18464-0011-R5b-SM-718A6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18464-0011-R5b-SM-718A6.1.bamcount_nonref.csv.zst,Brain_Caudate,GTEX-18464,GTEX-18464-0011-R5b-SM-718A6.1,GTEx_Blended_Tissue_Training
GTEX-18A66-1326-SM-7LG4M,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18A66-1326-SM-7LG4M.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18A66-1326-SM-7LG4M.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-18A66,GTEX-18A66-1326-SM-7LG4M.1,GTEx_Blended_Tissue_Training
GTEX-18A67-2526-SM-7LG5Z,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18A67-2526-SM-7LG5Z.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18A67-2526-SM-7LG5Z.1.bamcount_nonref.csv.zst,Esophagus_Gastroesophageal_Junction,GTEX-18A67,GTEX-18A67-2526-SM-7LG5Z.1,GTEx_Blended_Tissue_Training
GTEX-18A6Q-1526-SM-731CO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18A6Q-1526-SM-731CO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18A6Q-1526-SM-731CO.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-18A6Q,GTEX-18A6Q-1526-SM-731CO.1,GTEx_Blended_Tissue_Training
GTEX-18A7A-2226-SM-7LT8K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18A7A-2226-SM-7LT8K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18A7A-2226-SM-7LT8K.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-18A7A,GTEX-18A7A-2226-SM-7LT8K.1,GTEx_Blended_Tissue_Training
GTEX-18A7B-2026-SM-72D71,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18A7B-2026-SM-72D71.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18A7B-2026-SM-72D71.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-18A7B,GTEX-18A7B-2026-SM-72D71.1,GTEx_Blended_Tissue_Training
GTEX-18D9A-1726-SM-731BS,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18D9A-1726-SM-731BS.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18D9A-1726-SM-731BS.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-18D9A,GTEX-18D9A-1726-SM-731BS.1,GTEx_Blended_Tissue_Training
GTEX-18D9U-0426-SM-731AN,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18D9U-0426-SM-731AN.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18D9U-0426-SM-731AN.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-18D9U,GTEX-18D9U-0426-SM-731AN.1,GTEx_Blended_Tissue_Training
GTEX-18QFQ-1026-SM-7LG6B,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-18QFQ-1026-SM-7LG6B.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-18QFQ-1026-SM-7LG6B.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-18QFQ,GTEX-18QFQ-1026-SM-7LG6B.1,GTEx_Blended_Tissue_Training
GTEX-1A32A-3226-SM-731FA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1A32A-3226-SM-731FA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1A32A-3226-SM-731FA.1.bamcount_nonref.csv.zst,Pituitary,GTEX-1A32A,GTEX-1A32A-3226-SM-731FA.1,GTEx_Blended_Tissue_Training
GTEX-1A3MV-0726-SM-72D5M,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1A3MV-0726-SM-72D5M.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1A3MV-0726-SM-72D5M.1.bamcount_nonref.csv.zst,Testis,GTEX-1A3MV,GTEX-1A3MV-0726-SM-72D5M.1,GTEx_Blended_Tissue_Training
GTEX-1A8FM-1226-SM-7IGMD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1A8FM-1226-SM-7IGMD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1A8FM-1226-SM-7IGMD.1.bamcount_nonref.csv.zst,Liver,GTEX-1A8FM,GTEX-1A8FM-1226-SM-7IGMD.1,GTEx_Blended_Tissue_Training
GTEX-1A8G7-2726-SM-7MGWV,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1A8G7-2726-SM-7MGWV.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1A8G7-2726-SM-7MGWV.1.bamcount_nonref.csv.zst,Artery_Coronary,GTEX-1A8G7,GTEX-1A8G7-2726-SM-7MGWV.1,GTEx_Blended_Tissue_Training
GTEX-1AMEY-0126-SM-73KTX,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AMEY-0126-SM-73KTX.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AMEY-0126-SM-73KTX.1.bamcount_nonref.csv.zst,Thyroid,GTEX-1AMEY,GTEX-1AMEY-0126-SM-73KTX.1,GTEx_Blended_Tissue_Training
GTEX-1AMFI-0426-SM-731C7,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AMFI-0426-SM-731C7.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AMFI-0426-SM-731C7.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-1AMFI,GTEX-1AMFI-0426-SM-731C7.1,GTEx_Blended_Tissue_Training
GTEX-1AX9I-0226-SM-7SB75,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AX9I-0226-SM-7SB75.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AX9I-0226-SM-7SB75.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-1AX9I,GTEX-1AX9I-0226-SM-7SB75.1,GTEx_Blended_Tissue_Training
GTEX-1AX9J-0005-SM-9MQKU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AX9J-0005-SM-9MQKU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AX9J-0005-SM-9MQKU.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1AX9J,GTEX-1AX9J-0005-SM-9MQKU.1,GTEx_Blended_Tissue_Training
GTEX-1AX9K-0526-SM-73KV1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AX9K-0526-SM-73KV1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AX9K-0526-SM-73KV1.1.bamcount_nonref.csv.zst,Heart_Left_Ventricle,GTEX-1AX9K,GTEX-1AX9K-0526-SM-73KV1.1,GTEx_Blended_Tissue_Training
GTEX-1AYCT-1526-SM-73KWC,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AYCT-1526-SM-73KWC.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AYCT-1526-SM-73KWC.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-1AYCT,GTEX-1AYCT-1526-SM-73KWC.1,GTEx_Blended_Tissue_Training
GTEX-1AYD5-0126-SM-7DUG5,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1AYD5-0126-SM-7DUG5.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1AYD5-0126-SM-7DUG5.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-1AYD5,GTEX-1AYD5-0126-SM-7DUG5.1,GTEx_Blended_Tissue_Training
GTEX-1B8KE-2426-SM-73KYE,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B8KE-2426-SM-73KYE.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B8KE-2426-SM-73KYE.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-1B8KE,GTEX-1B8KE-2426-SM-73KYE.1,GTEx_Blended_Tissue_Training
GTEX-1B8KZ-0626-SM-73KWE,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B8KZ-0626-SM-73KWE.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B8KZ-0626-SM-73KWE.1.bamcount_nonref.csv.zst,Esophagus_Gastroesophageal_Junction,GTEX-1B8KZ,GTEX-1B8KZ-0626-SM-73KWE.1,GTEx_Blended_Tissue_Training
GTEX-1B8L1-2626-SM-7SB77,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B8L1-2626-SM-7SB77.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B8L1-2626-SM-7SB77.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-1B8L1,GTEX-1B8L1-2626-SM-7SB77.1,GTEx_Blended_Tissue_Training
GTEX-1B8SF-0726-SM-73KYZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B8SF-0726-SM-73KYZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B8SF-0726-SM-73KYZ.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1B8SF,GTEX-1B8SF-0726-SM-73KYZ.1,GTEx_Blended_Tissue_Training
GTEX-1B8SG-1726-SM-73KXK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B8SG-1726-SM-73KXK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B8SG-1726-SM-73KXK.1.bamcount_nonref.csv.zst,Brain_Cortex,GTEX-1B8SG,GTEX-1B8SG-1726-SM-73KXK.1,GTEx_Blended_Tissue_Training
GTEX-1B932-2626-SM-73KWR,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B932-2626-SM-73KWR.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B932-2626-SM-73KWR.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-1B932,GTEX-1B932-2626-SM-73KWR.1,GTEx_Blended_Tissue_Training
GTEX-1B933-3126-SM-7P8RL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B933-3126-SM-7P8RL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B933-3126-SM-7P8RL.1.bamcount_nonref.csv.zst,Brain_Cortex,GTEX-1B933,GTEX-1B933-3126-SM-7P8RL.1,GTEx_Blended_Tissue_Training
GTEX-1B97I-1526-SM-73KUK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B97I-1526-SM-73KUK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B97I-1526-SM-73KUK.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-1B97I,GTEX-1B97I-1526-SM-73KUK.1,GTEx_Blended_Tissue_Training
GTEX-1B97J-0926-SM-79ONU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1B97J-0926-SM-79ONU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1B97J-0926-SM-79ONU.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-1B97J,GTEX-1B97J-0926-SM-79ONU.1,GTEx_Blended_Tissue_Training
GTEX-1C2JI-0626-SM-7DHM1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1C2JI-0626-SM-7DHM1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1C2JI-0626-SM-7DHM1.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-1C2JI,GTEX-1C2JI-0626-SM-7DHM1.1,GTEx_Blended_Tissue_Training
GTEX-1C4CL-1626-SM-7DUF3,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1C4CL-1626-SM-7DUF3.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1C4CL-1626-SM-7DUF3.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-1C4CL,GTEX-1C4CL-1626-SM-7DUF3.1,GTEx_Blended_Tissue_Training
GTEX-1C64N-0011-R6a-SM-7IGO9,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1C64N-0011-R6a-SM-7IGO9.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1C64N-0011-R6a-SM-7IGO9.1.bamcount_nonref.csv.zst,Brain_Nucleus_accumbens,GTEX-1C64N,GTEX-1C64N-0011-R6a-SM-7IGO9.1,GTEx_Blended_Tissue_Training
GTEX-1C64O-0926-SM-79OLN,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1C64O-0926-SM-79OLN.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1C64O-0926-SM-79OLN.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-1C64O,GTEX-1C64O-0926-SM-79OLN.1,GTEx_Blended_Tissue_Training
GTEX-1C6WA-0526-SM-7IGNZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1C6WA-0526-SM-7IGNZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1C6WA-0526-SM-7IGNZ.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-1C6WA,GTEX-1C6WA-0526-SM-7IGNZ.1,GTEx_Blended_Tissue_Training
